RT [min],m/z meas.,M meas.,Ions,MS/MS,Name,Molecular Formula,Annotations,AQ,Annotation Source,Boxplot,Flags,Include,blank,Avatar_F8,Avatar_F9,Avatar_F10,Avatar_F11,Desiree_F8,Desiree_F9,Desiree_F10,Desiree_F11,Seresta_F8,Seresta_F9,Seresta_F10,Seresta_F11
6.82,480.80156,959.58857,[M+H+H]2+,TRUE,,C42H89NO22,"SmartFormula - mzdev: 0.0005 mSigma: 24.53, ",20100,,110,[],TRUE,0,0,9604,588,0,0,3774,0,118,110,10410,290,88
0.12,480.89615,479.88887,[M+H]+,FALSE,,,,,,2326,[],TRUE,2326,2250,2124,2422,2022,2442,2528,2742,2208,1970,2716,2664,2094
7.58,481.07455,480.06727,[M+H]+,TRUE,,C19H16N2O13,"SmartFormula - mzdev: 0.0020 mSigma: 29.02, ",20100,,0,[],TRUE,0,298,1168,0,0,194,310,0,0,192,364,0,0
18.57,481.18006,480.17278,[M+H]+,FALSE,,,,,,586,[],TRUE,0,222,616,390,774,1060,1032,682,634,586,572,586,352
19.52,482.38721,481.37994,[M+H]+,FALSE,,C28H51NO5,"SmartFormula - mzdev: 0.0032 mSigma: Infinity, ",10000,,0,[],TRUE,876,0,0,0,0,0,0,0,0,0,0,0,0
15.61,482.38841,481.38113,[M+H]+,TRUE,,C28H51NO5,"SmartFormula - mzdev: 0.0044 mSigma: 21.61, ",10100,,0,[],TRUE,5112,0,0,0,0,0,0,0,0,0,0,0,0
19.38,482.40373,481.39645,[M+H]+,FALSE,,,,,,0,[],TRUE,0,746,0,0,0,0,0,0,0,0,726,0,0
18.65,482.40451,481.39724,[M+H]+,FALSE,,C25H55NO7,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,0,0,0,0,702,0,630,0,0
19,482.40462,481.39734,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,786,0,794,774,620,0,0,624,0,752
15.61,482.40464,481.39736,[M+H]+,TRUE,,C25H55NO7,"SmartFormula - mzdev: -0.0005 mSigma: 13.35, ",20200,,5344,[],TRUE,0,5422,5344,4242,5048,5502,5562,5626,6386,5638,4980,5184,5232
19.59,482.40468,481.3974,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,0,718,672,0,770,0,0,0,662,0
8.51,483.27834,482.27106,[M+H]+,TRUE,,C35H34N2,"SmartFormula - mzdev: -0.0011 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,470,0,0,0,636,0,0,0,794
11.29,483.42253,482.41526,[M+H]+,TRUE,,,,,,0,[],TRUE,1408,0,0,0,0,0,0,0,0,0,0,0,0
11.29,483.43793,482.43065,[M+H]+,TRUE,,,,,,1474,[],TRUE,0,1436,1542,0,1474,1436,1310,1554,1270,1672,2000,1562,1972
11.31,483.43817,964.86179,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,0,1094,0,0,0,0,0,0,0,0,0
15.1,483.85076,482.84348,[M+H]+,FALSE,,,,,,538,[],TRUE,0,576,626,556,758,558,0,566,478,538,422,518,0
15.12,483.85085,965.68714,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,0,0,0,0,742,0,0,0,0,0,740
13.37,484.38402,483.37675,[M+H]+,TRUE,,,,,,516,[],TRUE,0,340,1258,6478,294,316,738,516,282,1202,1652,1100,396
13.39,484.84093,483.83365,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,772,0,0,0,0,0,100,198,0,0
15.67,485.09533,462.10684,"[M+Na]+, [M+H]+",TRUE,,,,,,0,[],TRUE,2858,0,0,0,0,0,0,0,0,0,0,0,0
15.67,485.11197,462.1227,"[M+Na]+, [M+H]+, [M+H-H2O]+, [M+K]+",TRUE,,,,,,5448,[],TRUE,0,7814,5118,4514,5024,7110,7406,5996,5448,7258,4808,5306,7090
15.26,485.24667,484.23939,[M+H]+,TRUE,,C23H36N2O9,"SmartFormula - mzdev: -0.0027 mSigma: 20.56, ",20100,,0,[],TRUE,1600,0,0,0,0,0,0,0,0,0,0,0,0
19.3,485.34156,484.33428,[M+H]+,FALSE,,,,,,0,[],TRUE,1008,0,0,0,0,0,0,0,0,0,0,0,0
15.68,486.1131,485.10582,[M+H]+,TRUE,,,,,,2586,[],TRUE,0,3166,2564,1982,2114,2760,2586,2714,3296,3350,2508,2878,2558
12.64,486.34591,970.67726,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,0,1112,0,0,0,0,0,0,454,0,0
8.29,487.23153,486.22426,[M+H]+,TRUE,,C27H34O8,"SmartFormula - mzdev: -0.0011 mSigma: Infinity, ",20000,,84,[],TRUE,0,0,0,84,1022,0,0,144,816,0,104,194,880
7.52,487.23238,486.2251,[M+H]+,TRUE,,C27H34O8,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,792,142,0,90,732,124,0,0,0,52
15.61,487.3435,486.33622,[M+H]+,FALSE,,,,,,0,[],TRUE,1936,0,0,0,0,0,0,0,0,0,0,0,0
15.62,487.36009,464.37106,"[M+Na]+, [M+H]+",FALSE,,C25H52O7,"SmartFormula - mzdev: -0.0003 mSigma: 24.43, ",20100,,1922,[],TRUE,0,2100,2108,2102,1926,1924,1650,1922,1892,1786,1988,1734,1558
8.08,489.21083,488.20355,[M+H]+,TRUE,,,,,,66,[],TRUE,0,0,72,214,932,56,66,346,410,0,0,0,510
7.39,489.2109,488.20363,[M+H]+,TRUE,,C26H32O9,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,78,830,0,0,86,566,0,0,292,654,0
8.32,489.21097,488.20369,[M+H]+,TRUE,,C26H32O9,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,128,96,0,0,80,0,488,0,0,0,806
8.38,489.24755,488.24028,[M+H]+,TRUE,,C27H36O8,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,110,906,0,0,0,714,0,0,0,910
6.83,489.31504,976.61553,[M+H+H]2+,TRUE,,C42H92N2O22,"SmartFormula - mzdev: 0.0007 mSigma: 12.57, ",20200,,0,[],TRUE,0,0,17258,404,0,0,3808,80,0,0,12230,412,0
13.37,489.34001,488.33273,[M+H]+,FALSE,,,,,,186,[],TRUE,0,0,308,1238,170,110,0,186,194,360,592,320,140
6.65,491.18965,490.18238,[M+H]+,FALSE,,C25H30O10,"SmartFormula - mzdev: -0.0015 mSigma: Infinity, ",20000,,52,[],TRUE,0,52,724,0,0,148,316,0,0,120,340,148,0
18.58,491.20878,490.20151,[M+H]+,FALSE,,C17H34N2O14,"SmartFormula - mzdev: 0.0005 mSigma: Infinity, ",20000,,620,[],TRUE,0,306,336,450,824,950,1004,950,942,662,620,552,376
7.6,491.22593,490.21865,[M+H]+,TRUE,,C26H34O9,"SmartFormula - mzdev: -0.0016 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,324,702,0,0,0,0,0,0,80,0,184
8.21,491.22726,490.21998,[M+H]+,TRUE,,C26H34O9,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,170,720,0,0,146,508,0,0,166,0
19.25,491.41229,490.40501,[M+H]+,FALSE,,,,,,0,[],TRUE,2060,0,0,0,0,0,0,0,0,0,0,0,0
19.27,491.43022,490.42295,[M+H]+,FALSE,,,,,,1256,[],TRUE,0,2084,1044,1286,1226,1256,2134,1506,1076,1256,4362,1738,1144
6.82,491.79282,981.5711,[M+H+H]2+,TRUE,,C39H87N3O24,"SmartFormula - mzdev: 0.0016 mSigma: 8.18, ",20200,,0,[],TRUE,0,0,3900,0,0,0,1382,0,0,0,3980,0,0
14.59,492.16292,491.15565,[M+H]+,FALSE,,,,,,488,[],TRUE,0,562,0,392,556,0,488,492,536,0,0,718,690
14.84,492.16347,491.15619,[M+H]+,FALSE,,,,,,572,[],TRUE,0,370,494,610,640,572,664,612,522,716,586,506,0
15.1,492.34738,491.3401,[M+H]+,TRUE,,C32H45NO3,"SmartFormula - mzdev: 0.0002 mSigma: Infinity, ",20000,,0,[],TRUE,906,0,0,0,0,0,0,0,0,0,0,0,0
15.14,492.36397,982.71338,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,970,0,986,0,0,1066,0,0,962,0,0,916
15.12,492.36403,491.35675,[M+H]+,TRUE,,,,,,824,[],TRUE,0,0,1176,0,1054,976,0,1146,824,0,926,1002,0
15.13,492.86572,983.71688,[M+H+H]2+,TRUE,,,,,,622,[],TRUE,0,580,660,602,584,710,776,778,660,666,562,622,460
15.38,492.86603,491.85875,[M+H]+,TRUE,,,,,,168,[],TRUE,0,462,392,196,0,226,0,0,168,850,0,446,0
7.65,493.24147,492.2342,[M+H]+,TRUE,,C26H36O9,"SmartFormula - mzdev: -0.0017 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,788,0,0,0,466,0,0,0,456,138
8.4,493.24327,492.23599,[M+H]+,TRUE,,C21H36N2O11,"SmartFormula - mzdev: 0.0041 mSigma: 29.75, ",10100,,0,[],TRUE,0,0,0,0,844,0,64,0,444,0,0,0,468
13.36,493.3535,984.69246,[M+H+H]2+,FALSE,,C57H96N2O11,"SmartFormula - mzdev: -0.0045 mSigma: 29.82, ",10100,,0,[],TRUE,0,0,0,970,0,0,0,0,0,140,222,0,0
6.94,494.30134,986.58813,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,1324,0,0,0,1224,0,0,0,2464,0,0
15.15,494.82505,493.81778,[M+H]+,FALSE,,,,,,0,[],TRUE,800,0,0,0,0,0,0,0,0,0,0,0,0
15.36,494.84143,987.66832,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,624,0,0,566,0,830,628,0,80,0,712
15.12,494.84167,987.66879,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,716,0,820,0,0,822,0,0,0,0,954,842
15.13,494.84178,493.8345,[M+H]+,TRUE,,,,,,722,[],TRUE,0,0,722,0,794,736,0,880,752,858,836,0,0
15.41,495.34365,494.33637,[M+H]+,FALSE,,C27H46N2O6,"SmartFormula - mzdev: 0.0008 mSigma: Infinity, ",20000,,378,[],TRUE,0,378,272,476,368,464,394,0,704,384,348,474,158
15.18,495.34429,988.67403,[M+H+H]2+,TRUE,,,,,,494,[],TRUE,0,400,838,136,568,494,492,610,0,452,658,624,518
16.38,496.42055,495.41328,[M+H]+,TRUE,,C26H57NO7,"SmartFormula - mzdev: -0.0002 mSigma: 8.02, ",20200,,3392,[],TRUE,0,3256,3838,3776,3436,3618,3688,2294,2934,2136,3392,3668,2822
16.39,497.40687,496.39959,[M+H]+,TRUE,,,,,,0,[],TRUE,1112,0,0,0,0,0,0,0,0,0,0,0,0
16.37,497.42338,496.41611,[M+H]+,TRUE,,,,,,1052,[],TRUE,0,872,1020,1252,1052,1064,928,1458,1186,836,888,1108,1092
7.56,498.10243,497.09515,[M+H]+,TRUE,,C37H11N3,"SmartFormula - mzdev: -0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,520,1068,0,0,180,506,0,0,236,578,0,0
6.85,498.10271,497.09544,[M+H]+,TRUE,,,,,,0,[],TRUE,0,2952,0,0,0,1810,0,0,0,1304,0,0,0
14.24,498.39989,497.39261,[M+H]+,TRUE,,,,,,554,[],TRUE,64,464,952,4116,232,282,658,554,424,1032,1466,1234,298
0.11,498.90117,497.89389,[M+H]+,FALSE,,,,,,54216,[],TRUE,52116,51946,52496,54102,49754,52244,54284,54216,54638,54974,55042,54278,55794
6.69,499.19597,498.18869,[M+H]+,TRUE,Solanoeclepin A,C27H30O9,Manual,MANUAL,,0,[],TRUE,0,922,1318,0,0,808,852,0,0,0,0,106,0
8.53,500.30651,499.29923,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,2434,0,0,0,2466,0,0,0,2834
8.35,501.24708,500.23981,[M+H]+,TRUE,,C28H36O8,"SmartFormula - mzdev: -0.0012 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,126,840,0,0,300,644,0,0,64,0
8.5,501.31015,500.30287,[M+H]+,FALSE,,C32H40N2O3,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,732,0,0,0,806,0,0,0,782
16.37,501.35874,500.35146,[M+H]+,FALSE,,,,,,0,[],TRUE,1186,0,0,0,0,0,0,0,0,0,0,0,0
16.39,501.37574,500.36847,[M+H]+,FALSE,,,,,,1216,[],TRUE,0,1180,908,972,1336,1404,1216,1274,1458,1166,1216,1128,1254
19.17,502.26849,501.26121,[M+H]+,TRUE,,,,,,0,[],TRUE,1360,0,0,0,0,0,0,0,0,0,0,0,0
19.19,502.28604,501.27876,[M+H]+,FALSE,,,,,,996,[],TRUE,0,972,980,1048,968,998,1242,1130,972,1170,852,996,1206
6.93,502.81489,1003.61522,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,5582,248,0,0,1592,0,0,0,5036,184,0
14.11,502.8388,1003.66306,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,0,720,0,0,0,0,0,0,136,0,0
0.12,502.87812,501.87085,[M+H]+,FALSE,,,,,,2408,[],TRUE,2150,2466,2408,2316,2090,2208,3014,2652,2098,2516,2670,2200,2424
6.87,503.05874,502.05146,[M+H]+,FALSE,,,,,,0,[],TRUE,0,1080,0,0,0,590,0,0,0,762,0,0,0
7.55,503.22661,502.21933,[M+H]+,TRUE,,,,,,88,[],TRUE,0,0,162,732,0,0,158,638,0,88,0,678,148
8.08,503.26345,502.25617,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,140,676,0,0,110,620,0,0,232,828
6.19,503.30527,502.29799,[M+H]+,TRUE,,,,,,0,[],TRUE,0,1272,0,0,0,526,0,0,0,1654,0,0,0
6.34,503.30545,502.29817,[M+H]+,FALSE,,C35H38N2O,"SmartFormula - mzdev: -0.0002 mSigma: Infinity, ",20000,,0,[],TRUE,0,842,0,0,0,356,0,0,0,846,0,0,0
5.88,503.3071,502.29983,[M+H]+,FALSE,,C23H42N4O8,"SmartFormula - mzdev: -0.0004 mSigma: 7.33, ",20200,,0,[],TRUE,0,1318,0,0,0,816,0,0,0,1132,0,0,0
14.25,503.35468,502.3474,[M+H]+,FALSE,,,,,,162,[],TRUE,0,100,408,1272,94,162,0,144,166,192,504,364,122
5.77,504.30217,503.29489,[M+H]+,TRUE,,,,,,0,[],TRUE,0,838,126,246,0,640,0,0,0,1146,114,0,0
6.67,505.20612,504.19885,[M+H]+,FALSE,,C26H32O10,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,0,[],TRUE,0,68,732,0,0,80,368,0,0,0,394,94,0
8.37,505.24294,504.23566,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,38,732,0,0,42,650,0,0,52,606
8.52,505.26178,504.25451,[M+H]+,TRUE,,C19H40N2O13,"SmartFormula - mzdev: 0.0015 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,1194,0,0,0,1392,0,0,0,1394
19.23,507.24126,506.23398,[M+H]+,FALSE,,,,,,582,[],TRUE,0,464,808,714,574,582,540,566,682,594,584,538,582
12.63,508.35977,1014.70499,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,0,892,0,0,0,0,0,186,0,0,0
19.28,508.43863,507.43135,[M+H]+,TRUE,,,,,,0,[],TRUE,13814,0,0,0,0,0,0,0,0,0,0,0,0
17.97,508.43897,507.4317,[M+H]+,TRUE,,C31H57NO4,"SmartFormula - mzdev: 0.0029 mSigma: Infinity, ",20000,,0,[],TRUE,1020,0,0,0,0,0,0,0,0,0,0,0,0
19.27,508.45639,507.44911,[M+H]+,TRUE,,C28H61NO6,"SmartFormula - mzdev: -0.0008 mSigma: 10.39, ",20200,,6522,[],TRUE,0,7386,6522,5202,6986,6622,10456,5896,4508,6918,5232,6148,6826
15.57,509.4047,508.39742,[M+H]+,FALSE,,,,,,546,[],TRUE,0,522,470,472,432,648,560,602,546,552,546,752,538
16.59,510.38202,509.37474,[M+H]+,FALSE,,,,,,0,[],TRUE,754,0,0,0,0,0,0,0,0,0,0,0,0
16.58,510.3997,509.39243,[M+H]+,TRUE,,,,,,688,[],TRUE,0,624,542,958,688,896,754,606,716,790,910,590,668
5.98,511.15904,510.15176,[M+H]+,TRUE,,C27H26O10,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,0,[],TRUE,0,724,0,0,0,672,0,0,0,472,0,0,0
6.94,511.32772,1020.64089,[M+H+H]2+,TRUE,,,,,,176,[],TRUE,0,0,8416,326,214,0,3028,0,0,194,5568,176,0
0.16,511.82593,510.81865,[M+H]+,FALSE,,,,,,784,[],TRUE,518,984,688,928,778,782,844,784,748,912,1004,700,814
14.78,512.39787,511.39059,[M+H]+,TRUE,,,,,,0,[],TRUE,2642,0,0,0,0,0,0,0,0,0,0,0,0
14.79,512.41516,511.40788,[M+H]+,TRUE,,,,,,2864,[],TRUE,0,3086,3560,2500,3122,3324,2722,2824,2890,2586,2864,2650,3420
0.16,512.83307,511.8258,[M+H]+,FALSE,,,,,,512,[],TRUE,424,512,434,470,684,196,456,568,540,508,632,962,620
0.16,512.86796,511.86068,[M+H]+,FALSE,,,,,,1540,[],TRUE,1596,1400,1392,1570,1844,1424,1454,1540,1606,1448,1752,1236,1658
19.28,513.39382,512.38654,[M+H]+,TRUE,,,,,,0,[],TRUE,10746,0,0,0,0,0,0,0,0,0,0,0,0
19.45,513.41176,512.40449,[M+H]+,FALSE,,,,,,188,[],TRUE,0,934,282,322,178,0,296,0,0,230,256,188,0
19.72,513.41193,512.40466,[M+H]+,FALSE,,,,,,126,[],TRUE,0,0,732,126,0,350,0,280,190,0,238,258,0
19.27,513.41234,512.40507,[M+H]+,TRUE,,C30H56O6,"SmartFormula - mzdev: -0.0024 mSigma: 5.22, ",20200,,4442,[],TRUE,0,5068,5250,3668,3712,4618,5826,3694,2920,4608,4710,3670,4442
6.93,513.8062,1025.59784,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,1610,0,0,0,1038,0,146,0,2228,0,0
15.13,514.35935,513.35208,[M+H]+,FALSE,,,,,,0,[],TRUE,708,0,0,0,0,0,0,0,0,0,0,0,0
14.88,514.37714,1026.73973,[M+H+H]2+,FALSE,,,,,,0,[],TRUE,0,0,604,0,348,0,550,710,0,0,0,0,0
15.13,514.37729,1026.74004,[M+H+H]2+,TRUE,,,,,,622,[],TRUE,0,672,620,568,634,0,896,0,626,870,622,720,0
15.12,514.37752,513.37024,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,832,0,0,0,0,0,0,716
15.36,514.3781,1026.74166,[M+H+H]2+,FALSE,,,,,,228,[],TRUE,0,562,0,734,0,568,584,588,228,0,0,0,546
12.52,514.39428,513.38701,[M+H]+,TRUE,,,,,,374,[],TRUE,0,166,630,3734,198,308,424,368,176,588,1172,600,374
19.27,514.41526,513.40799,[M+H]+,TRUE,,,,,,1380,[],TRUE,0,1600,1376,1056,1698,2242,2600,1290,910,1380,1908,1184,1628
15.17,514.87945,513.87217,[M+H]+,FALSE,,,,,,486,[],TRUE,0,458,0,648,668,516,0,508,792,612,486,458,482
8.08,515.26279,514.25551,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,268,734,0,0,140,344,0,0,0,0
8.51,515.26335,514.25608,[M+H]+,TRUE,,C29H38O8,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,122,610,0,0,0,582,0,0,0,706
13.35,515.36545,514.35817,[M+H]+,FALSE,,C22H50N4O9,"SmartFormula - mzdev: 0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,886,0,0,0,0,0,138,164,0,0
13.35,515.86948,514.86221,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,746,0,0,0,0,0,0,0,0,0
7.04,516.81563,515.80835,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,764,0,0,0,302,0,0,0,1124,0,0
15.09,516.8551,1031.69564,[M+H+H]2+,FALSE,,,,,,588,[],TRUE,0,662,752,784,846,506,608,588,0,768,504,514,566
14.78,517.35304,516.34576,[M+H]+,FALSE,,,,,,0,[],TRUE,848,0,0,290,0,0,0,0,0,106,0,0,0
14.8,517.37001,516.36273,[M+H]+,FALSE,,,,,,776,[],TRUE,0,708,776,810,944,670,590,836,950,798,740,912,634
17.08,519.13881,518.13153,[M+H]+,FALSE,,,,,,380,[],TRUE,0,536,380,484,304,322,280,396,714,332,382,332,428
8.28,519.25762,518.25034,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,0,218,694,0,0,0,718,0,0,0,684
12.51,519.34956,518.34228,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,130,834,0,0,0,104,0,284,220,0,140
5.29,520.31951,519.31224,[M+H]+,TRUE,,,,,,0,[],TRUE,1394,0,0,0,0,0,0,0,0,0,0,0,0
5.3,520.33193,1038.64931,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,884,0,0,0,0,0
5.3,520.33264,519.32536,[M+H]+,TRUE,,,,,,1322,[],TRUE,0,2382,1742,1746,1156,1818,1192,0,1322,2498,1568,1020,1042
6.04,520.33328,519.326,[M+H]+,FALSE,,,,,,0,[],TRUE,0,704,0,132,126,460,0,0,0,1112,0,72,0
0.08,522.94305,521.93577,[M+H]+,FALSE,,,,,,904,[],TRUE,900,974,920,1022,890,904,830,1094,804,876,884,912,994
0.14,523.85699,522.84972,[M+H]+,FALSE,,,,,,0,[],TRUE,748,712,0,0,0,0,0,0,766,0,0,0,0
0.15,523.85725,1045.69994,[M+H+H]2+,FALSE,,,,,,684,[],TRUE,0,0,798,578,896,794,692,1028,0,760,644,650,684
7.03,524.82788,1047.6412,[M+H+H]2+,TRUE,,C52H93N3O18,"SmartFormula - mzdev: -0.0021 mSigma: 20.69, ",20100,,0,[],TRUE,0,0,3268,0,0,0,1382,0,0,0,1932,0,0
14.23,525.3974,524.39136,"[M+H]+, [M+Na]+",TRUE,,,,,,0,[],TRUE,0,110,0,802,0,0,0,0,0,186,466,0,0
19.12,526.41195,525.40467,[M+H]+,FALSE,,C30H55NO6,"SmartFormula - mzdev: 0.0017 mSigma: Infinity, ",20000,,0,[],TRUE,714,0,0,0,0,0,0,0,0,0,0,0,0
15.58,526.41295,525.40567,[M+H]+,TRUE,,,,,,0,[],TRUE,5488,0,0,0,0,0,0,0,0,0,0,0,0
18.77,526.429,525.42172,[M+H]+,FALSE,,,,,,0,[],TRUE,0,822,882,0,0,0,0,0,0,0,0,0,0
18.58,526.43022,525.42294,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,888,0,0,0,0,0,0,0,0,0,0
15.59,526.43089,525.42362,[M+H]+,TRUE,,C27H59NO8,"SmartFormula - mzdev: -0.0005 mSigma: 10.44, ",20200,,5200,[],TRUE,0,4758,6496,5840,5656,4748,5738,5570,5454,5120,5042,5048,5200
18.97,526.43101,525.42373,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,838,0,0,788,0,0,0,0,0,882,0
19.38,526.43104,525.42377,[M+H]+,FALSE,,,,,,714,[],TRUE,0,0,0,804,0,852,766,774,714,698,836,0,968
19.6,526.43114,525.42386,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,474,900,0,0,0,0,0,0,0,0
0.15,527.86695,526.85967,[M+H]+,FALSE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,0,828,712,0,0,0
0.14,527.86735,1053.72014,[M+H+H]2+,FALSE,,,,,,672,[],TRUE,660,672,768,546,746,636,782,1050,0,0,902,712,644
7.94,528.36388,1054.71321,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,0,0,0,0,0,920
13.39,528.40911,1054.80366,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,928,0,0,0,0,0,0,0,0,0,0
13.38,528.41006,527.40278,[M+H]+,TRUE,,,,,,426,[],TRUE,0,476,0,4086,206,426,594,384,182,952,1258,1024,380
7.58,529.24378,1056.47301,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,122,712,0,0,0,594,92,0,0,414,0
12.64,530.37156,529.36429,[M+H]+,TRUE,,C34H47N3O2,"SmartFormula - mzdev: -0.0025 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,714,0,0,0,0,0,0,0,0,0
15.62,531.36788,530.3606,[M+H]+,FALSE,,,,,,0,[],TRUE,1140,0,0,0,0,0,0,0,0,0,0,0,0
15.61,531.38617,530.37889,[M+H]+,FALSE,,,,,,1304,[],TRUE,0,1414,1154,1284,1322,1464,1204,1442,1486,1304,1376,1078,1270
7.04,533.34083,1064.66711,[M+H+H]2+,TRUE,,C59H92N4O13,"SmartFormula - mzdev: 0.0005 mSigma: 17.65, ",20100,,0,[],TRUE,0,0,5162,324,0,0,1638,0,0,0,2560,318,0
13.39,533.36523,510.37638,"[M+Na]+, [M+H]+",FALSE,,,,,,156,[],TRUE,0,0,208,1178,0,140,164,156,0,324,422,350,138
0.15,534.84926,1067.68398,[M+H+H]2+,FALSE,,,,,,852,[],TRUE,0,0,852,0,944,952,886,0,0,0,1170,956,1080
0.14,534.84935,533.84208,[M+H]+,FALSE,,,,,,854,[],TRUE,936,880,0,854,0,0,0,1116,874,1170,0,0,870
19.26,535.45667,534.44939,[M+H]+,FALSE,,,,,,518,[],TRUE,0,504,554,464,518,204,636,450,442,552,830,708,580
7.04,535.81794,534.81066,[M+H]+,TRUE,,,,,,0,[],TRUE,0,0,1370,96,0,0,674,0,0,0,1588,0,0
0.16,535.83731,1069.66008,[M+H+H]2+,FALSE,,,,,,388,[],TRUE,486,224,0,546,482,388,720,284,568,282,552,200,380
18.81,536.1457,535.13842,[M+H]+,TRUE,,,,,,0,[],TRUE,2650,0,0,0,0,0,0,0,0,0,0,0,0
18.86,536.16304,535.15576,[M+H]+,FALSE,,C39H21NO2,"SmartFormula - mzdev: -0.0015 mSigma: Infinity, ",20000,,122,[],TRUE,0,794,122,166,0,88,126,0,84,206,260,50,156
19.61,536.16485,535.15758,[M+H]+,TRUE,,C39H21NO2,"SmartFormula - mzdev: 0.0003 mSigma: Infinity, ",20000,,1564,[],TRUE,0,1998,1490,1370,1406,1568,2050,1938,1564,1906,1524,1584,1494
7.03,536.32148,1070.6284,[M+H+H]2+,TRUE,,,,,,0,[],TRUE,0,0,976,0,0,0,248,0,0,0,952,0,0
19.61,537.16573,536.15845,[M+H]+,TRUE,,,,,,818,[],TRUE,0,818,734,530,758,1014,1134,884,702,1074,874,988,636
19.62,538.16363,537.15635,[M+H]+,FALSE,,,,,,612,[],TRUE,0,794,518,598,596,640,650,590,612,534,624,834,680
16.39,540.42845,539.42118,[M+H]+,TRUE,,,,,,0,[],TRUE,2594,0,0,0,0,0,0,0,0,0,0,0,0
16.65,540.44561,539.43833,[M+H]+,FALSE,,C28H61NO8,"SmartFormula - mzdev: -0.0014 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,700,0,0,0,0,0,0,0,0,0
16.36,540.44658,539.4393,[M+H]+,TRUE,,C28H61NO8,"SmartFormula - mzdev: -0.0004 mSigma: 26.88, ",20100,,2932,[],TRUE,0,3258,2732,2972,2902,3252,2932,2824,2886,3304,2986,2614,3120
12.55,541.39285,540.38557,[M+H]+,TRUE,,,,,,58,[],TRUE,0,0,80,710,0,0,0,80,104,196,270,58,0
16.36,541.44977,540.44249,[M+H]+,TRUE,,,,,,1206,[],TRUE,0,1104,1246,1446,1438,1178,1300,1068,1206,1284,982,1252,1164
14.23,542.42631,541.41904,[M+H]+,TRUE,,,,,,424,[],TRUE,0,394,684,3664,250,0,436,424,390,1056,1356,1090,234
