RT [min],m/z meas.,M meas.,Ions,MS/MS,Name,Molecular Formula,Annotations,AQ,Annotation Source,Boxplot,Flags,Include,blank,Avatar_F8,Avatar_F9,Avatar_F10,Avatar_F11,Desiree_F8,Desiree_F9,Desiree_F10,Desiree_F11,Seresta_F8,Seresta_F9,Seresta_F10,Seresta_F11
7.16,463.19615,464.20342,[M-H]-,TRUE,,C24H32O9,"SmartFormula - mzdev: -0.0012 mSigma: Infinity, ",20000,,196,[],TRUE,0,196,604,1030,0,0,176,782,192,204,294,516,0
7.36,463.19675,464.20403,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,286,820,0,0,132,0,0,0,110,750,0
8.15,463.19677,464.20404,[M-H]-,TRUE,,C24H32O9,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,174,[],TRUE,0,0,228,238,814,0,128,174,504,0,76,216,588
7.56,463.19692,464.2042,[M-H]-,TRUE,,C24H32O9,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,132,[],TRUE,0,0,282,828,0,84,142,838,304,132,124,588,0
6.82,463.19695,464.20423,[M-H]-,TRUE,,,,,,208,[],TRUE,0,0,882,286,0,208,790,358,0,0,518,210,60
8.23,463.23333,464.24061,[M-H]-,TRUE,,C25H36O8,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,792,0,0,66,586,0,0,0,480
6.54,465.08242,466.08969,[M-H]-,TRUE,,,,,,0,[],TRUE,0,730,1130,0,0,580,446,0,0,884,486,0,0
6.24,465.11936,466.12664,[M-H]-,FALSE,,C25H22O9,"SmartFormula - mzdev: 0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,962,0,0,0,784,0,0,0,478,0,0
5.84,465.17594,466.18322,[M-H]-,TRUE,,,,,,0,[],TRUE,0,732,216,0,0,808,72,0,0,514,0,54,0
6.79,465.17668,466.18395,[M-H]-,TRUE,,C23H30O10,"SmartFormula - mzdev: 0.0001 mSigma: Infinity, ",20000,,160,[],TRUE,0,264,784,162,0,296,656,160,0,62,404,0,0
6.8,465.21156,466.21884,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,706,206,0,0,516,150,0,0,470,174,0
7.53,465.21239,466.21967,[M-H]-,TRUE,,C24H34O9,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,72,[],TRUE,0,0,164,968,190,0,254,742,0,0,72,470,0
8.14,465.21262,466.2199,[M-H]-,TRUE,,C24H34O9,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,116,[],TRUE,0,0,226,168,770,0,0,116,558,0,0,144,490
0.16,466.88965,467.89693,[M-H]-,FALSE,,,,,,702,[],TRUE,532,722,780,797,727,658,862,702,674,729,631,622,688
0.79,467.7855,468.79277,[M-H]-,TRUE,,,,,,442,[],TRUE,242,454,358,406,372,570,452,442,346,474,772,368,884
6.08,469.11344,470.12072,[M-H]-,TRUE,,,,,,164,[],TRUE,0,164,0,858,0,394,0,430,0,394,264,812,0
6.88,469.15058,470.15786,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,954,406,0,0,556,0,0,140,0,0,0
1.69,469.78081,470.78809,[M-H]-,TRUE,,,,,,516,[],TRUE,0,460,746,562,436,0,516,544,514,652,486,516,532
0.02,469.78118,470.78845,[M-H]-,FALSE,,,,,,1250,[],TRUE,730,1250,1188,1320,1466,1322,1014,1552,1326,1286,1074,1064,1148
0.79,469.78123,470.7885,[M-H]-,TRUE,,,,,,1672,[],TRUE,834,1346,1264,1568,1450,1918,2328,1932,1990,1508,1778,2408,1672
0.38,469.78126,470.78854,[M-H]-,TRUE,,,,,,746,[],TRUE,432,792,746,742,676,732,668,868,712,944,796,776,826
1.26,469.78137,470.78864,[M-H]-,TRUE,,,,,,520,[],TRUE,0,496,720,520,740,550,498,0,426,598,710,456,534
8.22,473.21751,474.22478,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,176,714,0,0,136,778,0,0,110,602
7.57,473.21757,474.22485,[M-H]-,TRUE,,C26H34O8,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,974,226,0,68,642,0,0,88,520,0
6.56,475.15998,476.16725,[M-H]-,FALSE,,C24H28O10,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,150,[],TRUE,0,262,726,0,0,282,380,150,0,266,472,0,0
7.07,475.16061,476.16788,[M-H]-,FALSE,,C24H28O10,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,240,[],TRUE,0,240,426,772,0,188,294,410,0,210,296,296,0
7.91,475.19621,476.20349,[M-H]-,TRUE,,,,,,236,[],TRUE,0,0,236,434,850,0,70,546,586,0,90,410,458
7.35,475.1965,476.20378,[M-H]-,TRUE,,C25H32O9,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,288,880,0,0,180,704,0,0,278,594,0
7.65,475.19672,476.20399,[M-H]-,TRUE,,,,,,168,[],TRUE,0,118,272,718,564,136,168,732,304,132,0,516,120
6.87,475.19685,476.20412,[M-H]-,TRUE,,,,,,186,[],TRUE,0,186,738,282,0,224,898,422,0,108,612,106,0
8.08,475.23258,476.23986,[M-H]-,TRUE,,C26H36O8,"SmartFormula - mzdev: -0.0012 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,214,856,0,0,0,618,0,0,0,816
8.4,475.233,476.24028,[M-H]-,TRUE,,C26H36O8,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,124,1006,0,0,72,628,0,0,0,560
7.58,475.23312,476.24039,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,754,0,0,0,718,122,0,0,492,0
7.46,477.17556,478.18283,[M-H]-,TRUE,,,,,,148,[],TRUE,0,0,236,772,248,132,108,442,156,0,80,434,148
6.73,477.17562,478.1829,[M-H]-,TRUE,,C24H30O10,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,260,[],TRUE,0,270,774,350,74,260,556,140,0,256,326,266,0
6.78,477.21199,478.21927,[M-H]-,TRUE,,C25H34O9,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,146,[],TRUE,0,146,770,402,0,42,806,240,0,0,562,220,0
7.93,477.21246,478.21973,[M-H]-,TRUE,,C25H34O9,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,98,[],TRUE,0,0,98,392,926,0,72,144,478,0,0,220,482
7.48,477.21248,478.21976,[M-H]-,TRUE,,,,,,112,[],TRUE,0,112,130,1108,86,0,118,876,66,0,196,674,0
8.2,477.2127,478.21998,[M-H]-,TRUE,,,,,,168,[],TRUE,0,0,174,194,580,0,0,168,762,0,0,194,512
7.26,477.21276,478.22003,[M-H]-,TRUE,,C25H34O9,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,82,[],TRUE,0,0,264,704,0,170,304,654,0,68,82,954,0
19.8,478.74826,479.75554,[M-H]-,FALSE,,,,,,0,[],TRUE,1008,0,0,182,0,0,0,118,0,0,90,0,0
19.79,478.76069,479.76796,[M-H]-,TRUE,,,,,,918,[],TRUE,0,1026,884,966,1056,736,766,918,1016,1114,1064,830,700
6.86,479.06118,480.06846,[M-H]-,TRUE,,,,,,0,[],TRUE,0,2118,322,0,0,1322,0,0,0,902,0,0,0
7.57,479.06294,480.07022,[M-H]-,TRUE,,,,,,0,[],TRUE,0,368,1022,0,0,258,454,0,0,0,500,0,0
6.7,479.09879,480.10606,[M-H]-,TRUE,,,,,,0,[],TRUE,0,516,834,0,0,408,564,0,0,400,592,0,0
6.54,479.19189,480.19917,[M-H]-,TRUE,,C24H32O10,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,826,70,0,128,514,0,0,278,444,0,0
8.16,479.22649,480.23377,[M-H]-,TRUE,,C20H36N2O11,"SmartFormula - mzdev: 0.0019 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,692,0,0,126,450,0,0,0,716
7.33,479.22816,480.23544,[M-H]-,FALSE,,,,,,0,[],TRUE,0,0,276,808,0,0,164,502,0,0,0,636,0
19.67,480.748,481.75527,[M-H]-,TRUE,,,,,,672,[],TRUE,1132,714,478,746,534,738,720,598,716,556,596,672,628
19.79,480.75661,963.52777,[M-H-H]2-,FALSE,,,,,,0,[],TRUE,0,0,0,0,740,0,0,0,0,0,0,0,0
19.8,480.75774,481.76501,[M-H]-,TRUE,,,,,,1082,[],TRUE,0,786,1126,1116,0,910,1272,1082,1016,1114,1064,1558,1138
5.79,481.11323,482.12051,[M-H]-,TRUE,,,,,,0,[],TRUE,0,1042,0,0,0,1414,0,0,0,574,86,0,0
8.52,481.26667,482.27395,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,0,730,0,0,0,470,0,0,0,622
19.78,482.75318,483.76045,[M-H]-,FALSE,,,,,,738,[],TRUE,0,590,898,762,772,810,612,656,828,738,540,662,1010
0.63,482.81172,483.819,[M-H]-,FALSE,,,,,,568,[],TRUE,80,404,504,792,520,598,568,836,632,798,466,876,562
7.04,483.09273,968.20001,[M-H-H]2-,TRUE,,,,,,310,[],TRUE,0,504,970,438,0,338,1018,0,0,310,866,0,0
7.37,483.13001,484.13728,[M-H]-,TRUE,,,,,,176,[],TRUE,0,188,482,1258,0,0,378,822,0,124,176,852,0
7.72,487.19634,488.20361,[M-H]-,TRUE,,C26H32O9,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,266,[],TRUE,0,0,280,772,352,0,134,460,280,0,0,266,478
8.14,487.19701,488.20428,[M-H]-,TRUE,,C26H32O9,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,108,[],TRUE,0,0,68,262,746,0,108,368,420,0,0,290,532
8.46,487.23361,488.24089,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,90,854,0,0,150,786,0,0,0,396
19.79,488.77714,489.78441,[M-H]-,TRUE,,,,,,0,[],TRUE,1784,0,86,0,0,0,0,0,0,92,128,0,0
19.79,488.78985,489.79713,[M-H]-,TRUE,,,,,,1772,[],TRUE,0,1512,2048,1772,1808,1906,1368,2208,1554,1958,1586,1468,1896
0.51,488.8286,489.83587,[M-H]-,TRUE,,,,,,816,[],TRUE,598,932,816,638,748,534,814,1014,1210,592,896,894,870
7.45,489.17565,490.18293,[M-H]-,TRUE,,C25H30O10,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,126,[],TRUE,0,0,260,888,126,0,140,444,124,76,170,414,0
6.69,489.2119,490.21917,[M-H]-,FALSE,,C26H34O9,"SmartFormula - mzdev: -0.0011 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,718,0,0,0,444,0,0,124,328,0,0
8.11,489.21196,490.21924,[M-H]-,TRUE,,C26H34O9,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,372,970,0,0,190,650,0,0,194,598
7.45,489.21236,490.21964,[M-H]-,TRUE,,C21H34N2O11,"SmartFormula - mzdev: 0.0033 mSigma: 29.83, ",10100,,0,[],TRUE,0,0,0,856,0,0,456,600,0,0,142,744,0
7.53,489.21249,1470.6593,[M-H-H2]3-,TRUE,,,,,,62,[],TRUE,0,0,182,852,0,0,170,862,62,0,62,742,60
6.76,491.19134,492.19861,[M-H]-,TRUE,,C20H32N2O12,"SmartFormula - mzdev: 0.0031 mSigma: 29.30, ",10100,,112,[],TRUE,0,0,764,236,0,112,566,56,0,210,542,306,0
7.13,491.19147,492.19875,[M-H]-,TRUE,,C25H32O10,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,190,[],TRUE,0,254,500,818,0,0,190,482,70,0,348,468,0
7.39,491.19209,492.19937,[M-H]-,TRUE,,,,,,132,[],TRUE,0,164,282,700,0,132,130,544,0,0,152,756,0
7.56,491.22769,984.46994,[M-H-H]2-,TRUE,,,,,,0,[],TRUE,0,0,82,800,272,0,0,588,0,80,0,556,0
8.19,491.228,492.23528,[M-H]-,TRUE,,,,,,126,[],TRUE,0,0,234,0,594,0,0,256,768,0,126,212,668
8.44,491.22807,492.23535,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,0,792,0,0,162,596,0,0,236,588
6.79,491.22812,492.2354,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,764,246,0,0,482,0,0,0,424,126,0
7.65,491.22812,492.2354,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,664,0,0,0,760,0,0,0,594,0
19.33,491.35912,492.3664,[M-H]-,TRUE,,,,,,420,[],TRUE,82,206,408,420,494,422,394,508,474,776,476,404,392
19.81,492.78155,493.78883,[M-H]-,FALSE,,,,,,1054,[],TRUE,0,1110,1174,1036,1186,1054,1108,1188,998,1164,972,788,1034
7.6,493.20685,494.21412,[M-H]-,TRUE,,C25H34O10,"SmartFormula - mzdev: -0.0011 mSigma: Infinity, ",20000,,134,[],TRUE,0,0,134,798,82,0,0,610,170,66,156,514,154
6.68,493.20716,494.21443,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,702,0,0,156,582,0,0,0,350,0,0
6.08,495.0928,496.10008,[M-H]-,TRUE,,,,,,0,[],TRUE,0,714,210,0,0,918,0,0,0,754,0,0,0
7.67,497.10854,498.11581,[M-H]-,TRUE,solA-like?,,manual,,,454,[],TRUE,0,460,1008,2748,0,454,546,988,0,228,106,512,0
8.48,497.10899,498.11626,[M-H]-,TRUE,,C25H22O11,"SmartFormula - mzdev: 0.0001 mSigma: Infinity, ",20000,,178,[],TRUE,0,108,0,706,636,178,0,322,352,0,0,248,414
6.7,497.18199,498.18926,[M-H]-,TRUE,solanoeclepin A,C27H30O9,manual,,,0,[],TRUE,0,836,1044,0,0,754,1030,0,0,182,0,0,0
7.7,498.112,499.11928,[M-H]-,TRUE,,C35H17NO3,"SmartFormula - mzdev: -0.0016 mSigma: Infinity, ",20000,,0,[],TRUE,0,124,672,924,0,0,224,382,0,0,0,286,0
0.79,498.78319,499.79046,[M-H]-,TRUE,,,,,,564,[],TRUE,248,660,474,498,620,858,666,542,564,406,586,520,636
0.35,498.78386,499.79114,[M-H]-,TRUE,,,,,,578,[],TRUE,320,528,444,582,612,542,818,578,550,582,812,472,684
0.03,498.78411,499.79139,[M-H]-,FALSE,,,,,,898,[],TRUE,388,896,980,1188,870,1030,898,1026,970,892,886,848,1086
8.39,499.23302,500.2403,[M-H]-,TRUE,,C28H36O8,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,736,0,0,0,498,0,0,0,424
18.94,500.66086,501.66813,[M-H]-,TRUE,,,,,,464,[],TRUE,0,396,610,494,462,536,758,464,394,474,486,380,416
18.49,500.661,501.66827,[M-H]-,FALSE,,,,,,344,[],TRUE,0,420,94,384,382,410,280,344,300,402,304,302,862
0.33,500.7847,501.79198,[M-H]-,TRUE,,,,,,404,[],TRUE,226,384,462,318,394,728,334,490,406,178,404,404,446
8.19,501.21244,502.21971,[M-H]-,TRUE,,C27H34O9,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,184,820,0,0,286,608,0,0,180,558
7.55,501.21253,502.21981,[M-H]-,TRUE,,C27H34O9,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,78,[],TRUE,0,78,176,788,0,0,132,496,0,0,160,532,76
0.49,501.86169,502.86897,[M-H]-,FALSE,,,,,,638,[],TRUE,132,780,812,652,696,596,552,694,638,662,536,626,572
7.64,503.22794,504.23522,[M-H]-,TRUE,,C27H36O9,"SmartFormula - mzdev: -0.0007 mSigma: Infinity, ",20000,,88,[],TRUE,0,0,78,954,344,64,0,658,118,0,88,610,172
7.95,503.22808,504.23536,[M-H]-,TRUE,,,,,,168,[],TRUE,0,0,168,624,772,0,0,420,814,0,0,334,398
8.35,503.22877,504.23605,[M-H]-,TRUE,,C27H36O9,"SmartFormula - mzdev: 0.0001 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,50,102,680,0,0,0,628,0,0,0,740
7.51,505.07803,506.08531,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,880,0,0,146,986,0,0,0,670,0
8.17,505.20698,506.21426,[M-H]-,TRUE,,C26H34O10,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,118,[],TRUE,0,0,82,212,780,98,120,118,388,0,0,142,450
6.69,505.20729,506.21456,[M-H]-,TRUE,,C26H34O10,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,102,[],TRUE,0,224,838,106,0,172,550,0,0,100,228,0,102
7.35,505.20744,506.21472,[M-H]-,TRUE,,C26H34O10,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,116,[],TRUE,0,116,138,796,0,82,202,710,0,0,290,538,0
7.69,505.20825,506.21553,[M-H]-,TRUE,,,,,,106,[],TRUE,0,0,106,704,142,0,88,776,300,0,56,366,396
7.34,505.24341,506.25068,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,92,604,0,0,98,772,0,0,248,456,0
8.16,505.24379,506.25107,[M-H]-,TRUE,,C27H38O9,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,376,816,0,0,258,790,0,0,76,608
19.7,506.66081,507.66809,[M-H]-,TRUE,,,,,,0,[],TRUE,1154,0,0,0,0,0,0,0,0,0,0,0,0
19.68,506.67379,507.68106,[M-H]-,TRUE,,,,,,1144,[],TRUE,116,1004,1210,1088,1240,996,1150,1048,1270,1166,1144,1082,1206
5.92,507.12924,508.13651,[M-H]-,TRUE,,C27H24O10,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,1432,0,0,0,1160,0,0,0,826,138,0,0
7.32,507.22291,508.23018,[M-H]-,TRUE,,,,,,86,[],TRUE,0,0,226,822,0,86,98,556,92,0,0,274,0
19.69,507.67409,508.68137,[M-H]-,TRUE,,,,,,586,[],TRUE,0,586,578,590,586,890,902,586,480,684,698,576,748
0.5,507.87625,508.88353,[M-H]-,FALSE,,,,,,830,[],TRUE,384,830,680,1004,842,788,1134,792,742,936,1284,962,796
6.56,509.07064,510.07791,[M-H]-,TRUE,,,,,,0,[],TRUE,0,902,262,0,0,544,158,0,0,444,0,0,0
6.49,513.10285,514.11013,[M-H]-,TRUE,,,,,,0,[],TRUE,0,492,304,0,0,742,0,0,0,460,0,0,0
5.7,513.14012,1028.29478,[M-H-H]2-,FALSE,,,,,,0,[],TRUE,0,468,0,0,0,598,0,0,0,706,0,0,0
7.53,515.19224,516.19952,[M-H]-,TRUE,,C27H32O10,"SmartFormula - mzdev: -0.0000 mSigma: Infinity, ",20000,,0,[],TRUE,0,92,0,866,220,0,0,422,0,70,0,558,0
8.25,515.22833,516.23561,[M-H]-,TRUE,,C28H36O9,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,268,770,0,0,184,576,0,0,158,500
7.48,517.20671,518.21399,[M-H]-,TRUE,,C27H34O10,"SmartFormula - mzdev: -0.0012 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,860,0,0,0,476,0,86,108,452,88
7.54,517.24313,518.25041,[M-H]-,TRUE,,C28H38O9,"SmartFormula - mzdev: -0.0012 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,812,0,0,234,558,210,0,0,346,0
8.37,517.24369,518.25096,[M-H]-,TRUE,,C28H38O9,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,120,826,0,0,0,706,0,0,0,684
7.75,517.24385,518.25113,[M-H]-,TRUE,,C28H38O9,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,780,268,0,0,598,354,0,0,516,0
7.59,519.22252,520.22979,[M-H]-,TRUE,,C27H36O10,"SmartFormula - mzdev: -0.0011 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,172,816,88,0,0,542,184,0,0,640,0
7.17,519.22267,520.22995,[M-H]-,TRUE,,C27H36O10,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,412,670,0,0,368,704,0,0,274,542,0
6.76,519.22273,520.23,[M-H]-,TRUE,,C27H36O10,"SmartFormula - mzdev: -0.0008 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,744,200,0,0,442,0,0,78,240,0,0
8.1,519.25897,520.26625,[M-H]-,TRUE,,C28H40O9,"SmartFormula - mzdev: -0.0010 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,190,718,0,0,356,558,0,0,146,368
0.12,520.91017,521.91744,[M-H]-,FALSE,,,,,,42387,[],TRUE,31716,38814,38802,42688,43253,41733,43296,42838,42387,42436,42623,42028,41904
0.51,520.91036,521.91763,[M-H]-,TRUE,,,,,,5684,[],TRUE,1196,5788,5582,8852,4140,6976,4298,7156,4736,5684,6360,5602,9012
0.14,524.88712,525.8944,[M-H]-,FALSE,,,,,,1100,[],TRUE,959,989,999,1106,1099,1086,1124,1113,1100,1144,1352,1037,1107
7.32,525.17611,526.18339,[M-H]-,TRUE,compoundA?,,manual,,,0,[],TRUE,0,746,0,326,0,390,0,318,0,0,0,0,0
7.92,526.34932,527.3566,[M-H]-,TRUE,,,,,,644,[],TRUE,0,708,566,718,686,504,804,854,644,404,754,394,482
5.98,527.15621,528.16349,[M-H]-,TRUE,,,,,,0,[],TRUE,0,832,0,0,0,990,0,0,0,436,0,0,0
7.5,529.20677,530.21404,[M-H]-,TRUE,,C28H34O10,"SmartFormula - mzdev: -0.0012 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,232,702,0,0,92,512,0,0,0,478,0
8.53,529.24339,530.25066,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,112,744,0,0,0,366,0,0,0,442
7.7,531.22298,532.23025,[M-H]-,TRUE,,C28H36O10,"SmartFormula - mzdev: -0.0006 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,90,912,0,0,118,484,0,0,0,550,0
8.55,531.22327,532.23054,[M-H]-,TRUE,,C28H36O10,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,260,736,0,0,286,342,0,0,272,426
8.34,531.25914,532.26641,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,0,704,0,0,130,720,0,0,0,544
7.7,531.25981,532.26709,[M-H]-,FALSE,,,,,,0,[],TRUE,0,0,0,580,412,0,0,784,0,0,0,396,0
8.21,533.23848,534.24576,[M-H]-,TRUE,,,,,,0,[],TRUE,0,0,0,178,700,0,0,144,482,0,0,68,0
7.49,533.23886,534.24614,[M-H]-,TRUE,,C28H38O10,"SmartFormula - mzdev: -0.0004 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,546,0,0,112,564,0,0,64,720,0
0.17,533.83464,534.84192,[M-H]-,FALSE,,,,,,542,[],TRUE,415,502,542,570,509,728,605,556,537,502,652,636,525
0.16,534.87684,535.88412,[M-H]-,FALSE,,,,,,734,[],TRUE,622,845,734,736,766,784,742,710,716,691,703,813,658
8.4,535.25455,536.26182,[M-H]-,TRUE,,C28H40O10,"SmartFormula - mzdev: -0.0003 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,0,724,0,0,168,546,0,0,0,298
19.72,538.59777,539.60505,[M-H]-,TRUE,,,,,,0,[],TRUE,788,0,0,0,0,0,0,0,0,0,0,0,0
19.68,538.61157,539.61885,[M-H]-,TRUE,,,,,,816,[],TRUE,0,780,876,806,816,756,1150,780,1038,954,1066,860,678
8.27,547.25401,548.26129,[M-H]-,TRUE,,C29H40O10,"SmartFormula - mzdev: -0.0009 mSigma: Infinity, ",20000,,0,[],TRUE,0,0,0,250,740,0,0,120,462,0,0,0,528
0.12,588.89762,589.90489,[M-H]-,FALSE,,,,,,38657,[],TRUE,30323,37233,39529,37693,39520,38657,38358,38510,40084,39636,39386,38340,39897
0.49,588.89762,589.90489,[M-H]-,TRUE,,,,,,5674,[],TRUE,1188,5374,3682,7600,4174,7080,4448,7596,4152,7458,5674,6026,7078
0.15,592.87448,593.88176,[M-H]-,FALSE,,,,,,1458,[],TRUE,1111,1302,1414,1425,1511,1583,1618,1457,1431,1552,1458,1596,1529
0.17,601.82262,602.8299,[M-H]-,FALSE,,,,,,616,[],TRUE,477,576,711,616,722,543,664,613,699,606,652,554,749
0.15,602.86447,603.87175,[M-H]-,FALSE,,,,,,687,[],TRUE,478,604,609,695,762,776,687,656,740,687,653,769,700
19.7,606.59733,607.6046,[M-H]-,TRUE,,,,,,558,[],TRUE,0,572,498,610,506,524,604,558,522,614,564,354,780
0.15,617.86363,618.87091,[M-H]-,FALSE,,,,,,727,[],TRUE,549,788,687,727,0,0,943,899,736,721,924,694,979
0.15,617.86375,1237.74205,[M-H-H]2-,FALSE,,,,,,0,[],TRUE,0,0,0,0,932,771,0,0,0,0,0,0,0
0.53,624.80374,625.81101,[M-H]-,FALSE,,,,,,556,[],TRUE,0,600,486,594,574,540,556,552,568,540,770,486,628
0.15,624.84526,1251.70508,[M-H-H]2-,FALSE,,,,,,841,[],TRUE,0,936,998,926,841,0,0,1107,988,800,0,0,931
0.15,624.84537,625.85265,[M-H]-,FALSE,,,,,,0,[],TRUE,784,0,0,0,0,982,915,0,0,0,884,970,0
5.7,635.34853,636.35581,[M-H]-,TRUE,,C40H48N2O5,"SmartFormula - mzdev: -0.0005 mSigma: Infinity, ",20000,,0,[],TRUE,0,1918,0,0,0,710,0,0,0,1078,0,0,0
19.79,636.72094,637.72822,[M-H]-,TRUE,,,,,,900,[],TRUE,0,724,946,828,1350,836,756,940,1294,606,1446,1072,900
0.51,637.83799,638.84527,[M-H]-,FALSE,,,,,,706,[],TRUE,260,532,1012,804,822,1034,494,658,692,620,706,714,1012
19.79,638.70179,639.70907,[M-H]-,FALSE,,,,,,0,[],TRUE,1020,0,0,0,0,0,0,0,0,0,0,0,0
19.78,638.71634,593.71802,"[M+COOH]-, [M+Cl]-",TRUE,,,,,,1174,[],TRUE,0,1780,946,1080,1350,1226,946,1136,1294,1452,1446,918,1174
19.78,640.69529,641.70257,[M-H]-,FALSE,,,,,,0,[],TRUE,796,0,0,0,0,0,0,0,0,0,0,0,0
19.8,640.71282,641.72009,[M-H]-,FALSE,,,,,,826,[],TRUE,0,1032,1046,662,858,1170,826,696,672,1104,790,756,1032
0.5,643.85061,644.85789,[M-H]-,FALSE,,,,,,756,[],TRUE,272,756,944,738,544,932,760,772,624,732,960,960,732
19.5,648.89678,649.90405,[M-H]-,TRUE,,,,,,0,[],TRUE,734,0,0,0,0,0,0,0,0,0,0,0,0
19.5,648.91406,649.92134,[M-H]-,TRUE,,,,,,788,[],TRUE,0,798,788,728,876,724,846,880,586,568,660,1064,792
0.15,651.85741,652.86469,[M-H]-,FALSE,,,,,,1044,[],TRUE,918,1063,1251,1068,1044,906,970,1183,0,1037,1276,1168,0
0.15,651.85755,1305.72964,[M-H-H]2-,FALSE,,,,,,0,[],TRUE,0,0,0,0,0,0,0,0,1020,0,0,0,872
0.12,656.88504,657.89232,[M-H]-,FALSE,,,,,,26425,[],TRUE,21002,23365,26484,25548,26425,28252,27557,26343,25598,27425,27592,26548,25758
0.51,656.88568,657.89295,[M-H]-,TRUE,,,,,,3840,[],TRUE,0,3840,3836,5864,3190,5484,3322,5510,3048,4332,3840,3836,4264
0.16,658.83824,1319.69102,[M-H-H]2-,FALSE,,,,,,630,[],TRUE,521,674,545,606,0,614,685,776,572,654,877,656,630
0.14,658.83919,659.84647,[M-H]-,FALSE,,,,,,0,[],TRUE,0,0,0,0,808,0,0,0,0,0,0,0,0
